outcome,month,MMWR week,Age group,Vaccine product,Vaccinated with outcome,Fully vaccinated population,Unvaccinated with outcome,Unvaccinated population,Crude vax IR,Crude unvax IR,Crude IRR,Age adjusted vax IR,Age adjusted unvax IR,Age adjusted IRR,Continuity correction
death,APR 2022,202217,50-64,all_types,41,32709338,25,6294274.6,0.125346468,0.397186357,3.168708002,,,,1
death,APR 2022,202217,65-79,all_types,142,24123521.55,87,2060334.3,0.58863711,4.222615718,7.173546569,,,,1
death,APR 2022,202217,80+,all_types,234,6937297,126,1032054.95,3.373071673,12.208652262,3.619446441,,,,1
death,APR 2022,202217,all_ages_adj,all_types,433,140457987.55,263,53141908.6,0.308277235,0.494901307,1.605377403,0.212918533,0.984274486,4.622775058,1
death,APR 2022,202217,all_ages_adj,Janssen,23,10665518,263,53141908.6,0.215648223,0.494901307,2.294947302,0.236032694,0.984274486,4.170076897,1
death,APR 2022,202217,all_ages_adj,Moderna,161,48757408,263,53141908.6,0.330206232,0.494901307,1.498764281,0.172402648,0.984274486,5.709161055,1
death,APR 2022,202217,all_ages_adj,Pfizer,248,80955162,263,53141908.6,0.306342417,0.494901307,1.615516752,0.2531576,0.984274486,3.887991063,1
death,MAY 2022,202218,5-11,all_types,0,5155437,0,13107694,0,0,,,,,0
death,MAY 2022,202218,12-17,all_types,0,9706385,4,6204329,0,0.064471114,,,,,0
death,MAY 2022,202218,18-29,all_types,1,21768569,3,11710880.45,0.00459378,0.0256172,5.576498478,,,,1
death,MAY 2022,202218,30-49,all_types,11,40153655,16,12633668.3,0.0273948,0.126645719,4.622989537,,,,1
death,MAY 2022,202218,50-64,all_types,42,32742506,40,6274928.6,0.128273627,0.637457453,4.969512967,,,,1
death,MAY 2022,202218,65-79,all_types,160,24169790.55,93,2046543.3,0.661983395,4.544247854,6.864594928,,,,1
death,MAY 2022,202218,80+,all_types,305,6954177,149,1025033.95,4.385853279,14.536103902,3.314316047,,,,1
death,MAY 2022,202218,all_ages_adj,all_types,519,140650519.55,305,53003077.6,0.368999703,0.575438284,1.559454596,0.253752705,1.129630152,4.451696988,1
death,MAY 2022,202218,all_ages_adj,Janssen,26,10673207,305,53003077.6,0.243600635,0.575438284,2.362219968,0.272434961,1.129630152,4.146421396,1
death,MAY 2022,202218,all_ages_adj,Moderna,212,48817456,305,53003077.6,0.434270889,0.575438284,1.325067599,0.221851847,1.129630152,5.091822175,1
death,MAY 2022,202218,all_ages_adj,Pfizer,280,81084471,305,53003077.6,0.345318896,0.575438284,1.666396744,0.286503037,1.129630152,3.942820862,1
death,MAY 2022,202219,5-11,all_types,0,5182223,3,13083419,0,0.0229298,,,,,0
death,MAY 2022,202219,12-17,all_types,0,9721527,1,6188194,0,0.0161598,,,,,0
death,MAY 2022,202219,18-29,all_types,3,21793793,6,11679815.45,0.0137654,0.0513707,3.731872835,,,,1
death,MAY 2022,202219,30-49,all_types,18,40180525,26,12603754.3,0.0447978,0.206287741,4.604860959,,,,1
death,MAY 2022,202219,50-64,all_types,63,32773897,46,6255739.6,0.192226149,0.735324725,3.825310602,,,,1
death,MAY 2022,202219,65-79,all_types,213,24208910.55,109,2033233.3,0.879841328,5.360919477,6.093052587,,,,1
death,MAY 2022,202219,80+,all_types,350,6969562,190,1018391.95,5.021836379,18.656863892,3.715147703,,,,1
death,MAY 2022,202219,all_ages_adj,all_types,647,140830437.55,381,52862547.6,0.45941773,0.720737114,1.568805613,0.315909755,1.403313426,4.442133883,1
death,MAY 2022,202219,all_ages_adj,Janssen,45,10680450,381,52862547.6,0.421330562,0.720737114,1.710621491,0.391111166,1.403313426,3.588016777,1
death,MAY 2022,202219,all_ages_adj,Moderna,275,48872749,381,52862547.6,0.562685762,0.720737114,1.280887421,0.29108498,1.403313426,4.820975058,1
death,MAY 2022,202219,all_ages_adj,Pfizer,326,81205826,381,52862547.6,0.401449029,0.720737114,1.795339039,0.328573083,1.403313426,4.270932396,1
death,MAY 2022,202220,5-11,all_types,0,5206673,1,13057335,0,0.00765853,,,,,0
death,MAY 2022,202220,12-17,all_types,0,9734407,1,6172147,0,0.0162018,,,,,0
death,MAY 2022,202220,18-29,all_types,1,21818587,5,11647238.45,0.00458325,0.0429286,9.366420673,,,,1
death,MAY 2022,202220,30-49,all_types,18,40206934,23,12570818.3,0.0447684,0.182963427,4.086888025,,,,1
death,MAY 2022,202220,50-64,all_types,63,32804356,58,6235145.6,0.192047666,0.930210836,4.843645621,,,,1
death,MAY 2022,202220,65-79,all_types,205,24244090.55,131,2019779.3,0.84556688,6.485857143,7.670424774,,,,1
death,MAY 2022,202220,80+,all_types,424,6983193,195,1011586.95,6.071721059,19.276642507,3.174823467,,,,1
death,MAY 2022,202220,all_ages_adj,all_types,711,140998240.55,414,52714050.6,0.504261612,0.785369357,1.557464099,0.3484818,1.558552014,4.472405776,1
death,MAY 2022,202220,all_ages_adj,Janssen,55,10687558,414,52714050.6,0.51461709,0.785369357,1.526123736,0.572101407,1.558552014,2.724258314,1
death,MAY 2022,202220,all_ages_adj,Moderna,305,48924767,414,52714050.6,0.623406137,0.785369357,1.259803698,0.317239828,1.558552014,4.912851019,1
death,MAY 2022,202220,all_ages_adj,Pfizer,351,81318089,414,52714050.6,0.431638279,0.785369357,1.819508126,0.359655259,1.558552014,4.333460929,1
death,MAY 2022,202221,5-11,all_types,1,5229431,1,13029306,0.0191225,0.00767501,0.401359136,,,,0
death,MAY 2022,202221,12-17,all_types,0,9747083,2,6157298,0,0.0324818,,,,,0
death,MAY 2022,202221,18-29,all_types,1,21841678,6,11616732.45,0.0045784,0.0516496,11.281147135,,,,1
death,MAY 2022,202221,30-49,all_types,23,40231600,22,12539974.3,0.057169,0.175438956,3.068778219,,,,1
death,MAY 2022,202221,50-64,all_types,73,32833648,64,6214373.6,0.222332895,1.029870492,4.632110306,,,,1
death,MAY 2022,202221,65-79,all_types,242,24276816.55,149,2006567.3,0.996835806,7.425616873,7.449187545,,,,1
death,MAY 2022,202221,80+,all_types,447,6994977,230,1005369.95,6.390299782,22.877150844,3.57998085,,,,1
death,MAY 2022,202221,all_ages_adj,all_types,787,141155233.55,474,52569621.6,0.557542204,0.901661426,1.617207487,0.386073572,1.798064359,4.657310135,1
death,MAY 2022,202221,all_ages_adj,Janssen,41,10693036,474,52569621.6,0.38342712,0.901661426,2.351584901,0.41443982,1.798064359,4.338541497,1
death,MAY 2022,202221,all_ages_adj,Moderna,324,48973225,474,52569621.6,0.661585999,0.901661426,1.362878639,0.336461277,1.798064359,5.344045454,1
death,MAY 2022,202221,all_ages_adj,Pfizer,419,81424438,474,52569621.6,0.514587525,0.901661426,1.752202265,0.426041287,1.798064359,4.220399325,1
death,JUN 2022,202222,5-11,all_types,0,5252577,0,13006810,0,0,,,,,0
death,JUN 2022,202222,12-17,all_types,1,9760071,2,6144183,0.0102458,0.0325511,3.177011818,,,,0
death,JUN 2022,202222,18-29,all_types,3,21864731,4,11591018.45,0.0137207,0.0345095,2.515134869,,,,1
death,JUN 2022,202222,30-49,all_types,22,40256736,20,12515560.3,0.0546492,0.159801076,2.9241226,,,,1
death,JUN 2022,202222,50-64,all_types,72,32864684,67,6198385.6,0.219080153,1.080926621,4.933932196,,,,1
death,JUN 2022,202222,65-79,all_types,244,24309454.55,171,1997202.3,1.003724701,8.561976921,8.53020446,,,,1
death,JUN 2022,202222,80+,all_types,488,7006726,239,1001201.95,6.964736455,23.871307881,3.427453147,,,,1
death,JUN 2022,202222,all_ages_adj,all_types,830,141314979.55,503,52454361.6,0.587340424,0.958928838,1.63266276,0.40640302,1.94655454,4.789714749,1
death,JUN 2022,202222,all_ages_adj,Janssen,49,10698390,503,52454361.6,0.458012841,0.958928838,2.093672385,0.501632295,1.94655454,3.880441031,1
death,JUN 2022,202222,all_ages_adj,Moderna,357,49023269,503,52454361.6,0.728225611,0.958928838,1.316801859,0.377143487,1.94655454,5.161310237,1
death,JUN 2022,202222,all_ages_adj,Pfizer,423,81532363,503,52454361.6,0.518812389,0.958928838,1.848315227,0.42988899,1.94655454,4.528039991,1
death,JUN 2022,202223,5-11,all_types,0,5279594,1,12978985,0,0.00770476,,,,,0
death,JUN 2022,202223,12-17,all_types,2,9773787,1,6129564,0.0204629,0.0163144,0.797266086,,,,0
death,JUN 2022,202223,18-29,all_types,2,21886896,3,11561444.45,0.0091379,0.0259483,2.839640336,,,,1
death,JUN 2022,202223,30-49,all_types,24,40281422,21,12486975.3,0.0595808,0.168175235,2.822640664,,,,1
death,JUN 2022,202223,50-64,all_types,77,32897114,76,6180152.6,0.234063085,1.229743097,5.253895956,,,,1
death,JUN 2022,202223,65-79,all_types,305,24341765.55,136,1986313.3,1.252990459,6.846855428,5.464411462,,,,1
death,JUN 2022,202223,80+,all_types,526,7018192,265,996306.95,7.49480778,26.598228588,3.548887359,,,,1
death,JUN 2022,202223,all_ages_adj,all_types,936,141478770.55,503,52319741.6,0.661583357,0.961396185,1.453174683,0.454496099,1.897443818,4.174829709,1
death,JUN 2022,202223,all_ages_adj,Janssen,58,10703626,503,52319741.6,0.541872446,0.961396185,1.774211243,0.563774726,1.897443818,3.365606386,1
death,JUN 2022,202223,all_ages_adj,Moderna,384,49071563,503,52319741.6,0.782530607,0.961396185,1.228573268,0.402869976,1.897443818,4.709816894,1
death,JUN 2022,202223,all_ages_adj,Pfizer,493,81645866,503,52319741.6,0.603827265,0.961396185,1.592170875,0.49529895,1.897443818,3.830906202,1
death,JUN 2022,202224,5-11,all_types,0,5302403,1,12951741,0,0.00772097,,,,,0
death,JUN 2022,202224,12-17,all_types,0,9786125,0,6114762,0,0,,,,,0
death,JUN 2022,202224,18-29,all_types,1,21906567,7,11534140.45,0.00456484,0.0606894,13.294962868,,,,1
death,JUN 2022,202224,30-49,all_types,27,40302462,26,12460390.3,0.066993426,0.208661201,3.114651892,,,,1
death,JUN 2022,202224,50-64,all_types,89,32921002,80,6164264.6,0.270344141,1.297802823,4.800558352,,,,1
death,JUN 2022,202224,65-79,all_types,290,24362621.55,180,1977793.1,1.190348089,9.101053088,7.645707313,,,,1
death,JUN 2022,202224,80+,all_types,539,7025432,255,992198.95,7.67212607,25.700490814,3.349852515,,,,1
death,JUN 2022,202224,all_ages_adj,all_types,946,141606612.55,549,52195290.4,0.668047899,1.051819035,1.574466497,0.460191335,2.119305203,4.605269684,1
death,JUN 2022,202224,all_ages_adj,Janssen,59,10707451,549,52195290.4,0.551018165,1.051819035,1.908864539,0.637538539,2.119305203,3.324199359,1
death,JUN 2022,202224,all_ages_adj,Moderna,412,49106782,549,52195290.4,0.838987983,1.051819035,1.253675924,0.433699576,2.119305203,4.8865743,1
death,JUN 2022,202224,all_ages_adj,Pfizer,473,81736248,549,52195290.4,0.57869062,1.051819035,1.817584387,0.475663409,2.119305203,4.455472425,1
death,JUN 2022,202225,5-11,all_types,0,5326861,3,12924187,0,0.0232123,,,,,0
death,JUN 2022,202225,12-17,all_types,0,9799364,0,6101177,0,0,,,,,0
death,JUN 2022,202225,18-29,all_types,2,21928240,14,11508165.45,0.0091207,0.121652752,13.338153737,,,,1
death,JUN 2022,202225,30-49,all_types,13,40325336,36,12435722.3,0.0322378,0.289488613,8.979788913,,,,1
death,JUN 2022,202225,50-64,all_types,108,32945496,77,6149242.6,0.327814157,1.252186733,3.819806759,,,,1
death,JUN 2022,202225,65-79,all_types,325,24383779.55,195,1970068.1,1.332853257,9.898134993,7.426275127,,,,1
death,JUN 2022,202225,80+,all_types,528,7032891,248,988772.4,7.507581164,25.081606242,3.340837174,,,,1
death,JUN 2022,202225,all_ages_adj,all_types,976,141741967.55,573,52077334.85,0.688575174,1.100286721,1.597918081,0.467164041,2.208191214,4.726800478,1
death,JUN 2022,202225,all_ages_adj,Janssen,69,10712300,573,52077334.85,0.644119377,1.100286721,1.708203107,0.672522139,2.208191214,3.283447617,1
death,JUN 2022,202225,all_ages_adj,Moderna,429,49143003,573,52077334.85,0.872962525,1.100286721,1.260405446,0.439683701,2.208191214,5.022226676,1
death,JUN 2022,202225,all_ages_adj,Pfizer,475,81832443,573,52077334.85,0.58045438,1.100286721,1.895561061,0.472660985,2.208191214,4.671828822,1
death,JUN 2022,202226,5-11,all_types,0,5351266,1,12897669,0,0.00775334,,,,,0
death,JUN 2022,202226,12-17,all_types,0,9811818,1,6088132,0,0.0164254,,,,,0
death,JUN 2022,202226,18-29,all_types,3,21949298,6,11482224.45,0.0136679,0.0522547,3.823178705,,,,1
death,JUN 2022,202226,30-49,all_types,24,40347257,48,12411032.3,0.0594836,0.38675268,6.501837402,,,,1
death,JUN 2022,202226,50-64,all_types,93,32967275,88,6135271.6,0.282097929,1.434329329,5.084508542,,,,1
death,JUN 2022,202226,65-79,all_types,368,24401685.55,229,1962778.1,1.508092542,11.667136494,7.736353152,,,,1
death,JUN 2022,202226,80+,all_types,583,7038947,308,985643.4,8.282488844,31.248623995,3.772854342,,,,1
death,JUN 2022,202226,all_ages_adj,all_types,1071,141867546.55,681,51962750.85,0.754929528,1.310554174,1.73599538,0.514808623,2.655112242,5.157474303,1
death,JUN 2022,202226,all_ages_adj,Janssen,62,10716755,681,51962750.85,0.578533334,1.310554174,2.265304515,0.620121742,2.655112242,4.281598376,1
death,JUN 2022,202226,all_ages_adj,Moderna,488,49175215,681,51962750.85,0.992369835,1.310554174,1.320630804,0.501730948,2.655112242,5.291904458,1
death,JUN 2022,202226,all_ages_adj,Pfizer,521,81922390,681,51962750.85,0.635967774,1.310554174,2.060724187,0.518828573,2.655112242,5.117513525,1
death,JUL 2022,202227,5-11,all_types,0,5374343,1,12874043,0,0.00776757,,,,,0
death,JUL 2022,202227,12-17,all_types,1,9823716,3,6077082,0.0101794,0.0493658,4.849555757,,,,0
death,JUL 2022,202227,18-29,all_types,1,21968347,5,11460713.45,0.004552,0.0436273,9.584196959,,,,1
death,JUL 2022,202227,30-49,all_types,42,40367125,27,12390825.3,0.104045061,0.217903161,2.094315271,,,,1
death,JUL 2022,202227,50-64,all_types,117,32986901,98,6122190.6,0.354686243,1.600734221,4.513099254,,,,1
death,JUL 2022,202227,65-79,all_types,366,24417042.55,230,1956378.1,1.498953034,11.75641866,7.843086739,,,,1
death,JUL 2022,202227,80+,all_types,618,7044165,329,983246.4,8.773218685,33.460585261,3.813946336,,,,1
death,JUL 2022,202227,all_ages_adj,all_types,1145,141981639.55,693,51864478.85,0.8064423,1.336174614,1.656875654,0.557181432,2.716190553,4.874876289,1
death,JUL 2022,202227,all_ages_adj,Janssen,70,10721030,693,51864478.85,0.65292234,1.336174614,2.046452589,0.691132864,2.716190553,3.930055558,1
death,JUL 2022,202227,all_ages_adj,Moderna,552,49203775,693,51864478.85,1.121865141,1.336174614,1.191029621,0.582576815,2.716190553,4.662373241,1
death,JUL 2022,202227,all_ages_adj,Pfizer,521,82004923,693,51864478.85,0.635327711,1.336174614,2.103126609,0.523496924,2.716190553,5.188551119,1
death,JUL 2022,202228,5-11,all_types,0,5397256,1,12842971,0,0.00778636,,,,,0
death,JUL 2022,202228,12-17,all_types,1,9835640,0,6063218,0.0101671,0,0,,,,0
death,JUL 2022,202228,18-29,all_types,2,21987581,6,11433008.45,0.009096,0.0524796,5.769500065,,,,1
death,JUL 2022,202228,30-49,all_types,37,40386349,46,12363343.3,0.091615115,0.372067643,4.061203697,,,,1
death,JUL 2022,202228,50-64,all_types,127,33004430,101,6103953.6,0.384796829,1.654665265,4.300101095,,,,1
death,JUL 2022,202228,65-79,all_types,417,24430534.55,223,1946125.1,1.706880376,11.458667277,6.713222226,,,,1
death,JUL 2022,202228,80+,all_types,669,7048759,358,979636.4,9.491032393,36.544170878,3.850389438,,,,1
death,JUL 2022,202228,all_ages_adj,all_types,1253,142090549.55,735,51732255.85,0.881832046,1.420777014,1.611165098,0.605228808,2.853206018,4.714260095,1
death,JUL 2022,202228,all_ages_adj,Janssen,60,10724674,735,51732255.85,0.559457565,1.420777014,2.539561717,0.595274085,2.853206018,4.793096307,1
death,JUL 2022,202228,all_ages_adj,Moderna,577,49228942,735,51732255.85,1.172074752,1.420777014,1.212189761,0.600793948,2.853206018,4.749059188,1
death,JUL 2022,202228,all_ages_adj,Pfizer,613,82085657,735,51732255.85,0.74678089,1.420777014,1.902535312,0.612165963,2.853206018,4.660837405,1
death,JUL 2022,202229,5-11,all_types,1,5416957,0,12809183,0.0184605,0,0,,,,0
death,JUL 2022,202229,12-17,all_types,0,9845564,3,6049170,0,0.0495936,,,,,0
death,JUL 2022,202229,18-29,all_types,4,22004832,7,11406779.45,0.0181778,0.061367,3.375927111,,,,1
death,JUL 2022,202229,30-49,all_types,39,40403466,31,12337249.3,0.096526372,0.25127157,2.603139059,,,,1
death,JUL 2022,202229,50-64,all_types,122,33020117,117,6084886.6,0.369471737,1.922796721,5.204178089,,,,1
death,JUL 2022,202229,65-79,all_types,410,24441885.55,239,1935506.1,1.677448326,12.348191514,7.361294725,,,,1
death,JUL 2022,202229,80+,all_types,665,7052298,362,975862.4,9.429550481,37.095393777,3.933951449,,,,1
death,JUL 2022,202229,all_ages_adj,all_types,1241,142185119.55,759,51598636.85,0.872805821,1.470969092,1.685333733,0.601886754,2.970626491,4.935523949,1
death,JUL 2022,202229,all_ages_adj,Janssen,82,10728250,759,51598636.85,0.764337147,1.470969092,1.924502947,0.807844431,2.970626491,3.677225933,1
death,JUL 2022,202229,all_ages_adj,Moderna,540,49251509,759,51598636.85,1.096413107,1.470969092,1.341619398,0.564982111,2.970626491,5.257912482,1
death,JUL 2022,202229,all_ages_adj,Pfizer,616,82154976,759,51598636.85,0.749802422,1.470969092,1.961808936,0.616529698,2.970626491,4.818302351,1
death,JUL 2022,202230,5-11,all_types,0,5439912,1,12774055,0,0.0078284,,,,,0
death,JUL 2022,202230,12-17,all_types,0,9856502,0,6034775,0,0,,,,,0
death,JUL 2022,202230,18-29,all_types,1,22024151,5,11381453.45,0.00454047,0.0439311,9.675456257,,,,1
death,JUL 2022,202230,30-49,all_types,22,40423194,34,12312476.3,0.0544242,0.276142664,5.073894754,,,,1
death,JUL 2022,202230,50-64,all_types,97,33041703,102,6068889.6,0.293568404,1.680702842,5.72508084,,,,1
death,JUL 2022,202230,65-79,all_types,369,24459033.55,233,1926902.1,1.508645054,12.091948003,8.015104658,,,,1
death,JUL 2022,202230,80+,all_types,636,7057604,330,972449.4,9.011556897,33.934927617,3.765711964,,,,1
death,JUL 2022,202230,all_ages_adj,all_types,1125,142302099.55,705,51471000.85,0.79057161,1.369703305,1.732548054,0.539600891,2.794231815,5.178330613,1
death,JUL 2022,202230,all_ages_adj,Janssen,77,10732297,705,51471000.85,0.717460577,1.369703305,1.909099049,0.774424779,2.794231815,3.608138441,1
death,JUL 2022,202230,all_ages_adj,Moderna,500,49282561,705,51471000.85,1.014557665,1.369703305,1.350049734,0.508721488,2.794231815,5.49265537,1
death,JUL 2022,202230,all_ages_adj,Pfizer,546,82238088,705,51471000.85,0.663925941,1.369703305,2.063036281,0.546452408,2.794231815,5.11340379,1
death,AUG 2022,202231,5-11,all_types,0,5465860,0,12737803,0,0,,,,,0
death,AUG 2022,202231,12-17,all_types,0,9868278,2,6020301,0,0.0332209,,,,,0
death,AUG 2022,202231,18-29,all_types,3,22045203,5,11359005.45,0.0136084,0.0440179,3.234614611,,,,1
death,AUG 2022,202231,30-49,all_types,30,40446120,36,12289002.3,0.074172751,0.292944855,3.949494256,,,,1
death,AUG 2022,202231,50-64,all_types,90,33070105,89,6054890.6,0.272149121,1.469886178,5.401032248,,,,1
death,AUG 2022,202231,65-79,all_types,376,24481232.55,230,1919806.1,1.535870382,11.98037656,7.800382569,,,,1
death,AUG 2022,202231,80+,all_types,564,7063963,319,969920.4,7.98418678,32.889296895,4.119304545,,,,1
death,AUG 2022,202231,all_ages_adj,all_types,1063,142440761.55,681,51350728.85,0.746275145,1.326173971,1.777057671,0.510109301,2.719394697,5.331003948,1
death,AUG 2022,202231,all_ages_adj,Janssen,65,10736077,681,51350728.85,0.6054353,1.326173971,2.190447057,0.652375878,2.719394697,4.168447655,1
death,AUG 2022,202231,all_ages_adj,Moderna,460,49320810,681,51350728.85,0.932669192,1.326173971,1.421912488,0.47596946,2.719394697,5.713380638,1
death,AUG 2022,202231,all_ages_adj,Pfizer,534,82336334,681,51350728.85,0.648559359,1.326173971,2.044799682,0.532863892,2.719394697,5.103357043,1
death,AUG 2022,202232,5-11,all_types,0,5490889,1,12703611,0,0.0078718,,,,,0
death,AUG 2022,202232,12-17,all_types,0,9878526,0,6006486,0,0,,,,,0
death,AUG 2022,202232,18-29,all_types,2,22063276,4,11334524.45,0.0090648,0.0352904,3.893110134,,,,1
death,AUG 2022,202232,30-49,all_types,16,40463608,32,12266415.3,0.0395417,0.260874911,6.597462586,,,,1
death,AUG 2022,202232,50-64,all_types,108,33091409,91,6042770.6,0.326368696,1.505931733,4.614203972,,,,1
death,AUG 2022,202232,65-79,all_types,311,24499214.55,227,1913657.1,1.269428452,11.86210424,9.344444913,,,,1
death,AUG 2022,202232,80+,all_types,492,7069479,300,967735.4,6.959494469,31.000209355,4.454376606,,,,1
death,AUG 2022,202232,all_ages_adj,all_types,929,142556401.55,655,51235199.85,0.651671893,1.278417966,1.961750968,0.44334492,2.631461225,5.935471694,1
death,AUG 2022,202232,all_ages_adj,Janssen,63,10740031,655,51235199.85,0.586590486,1.278417966,2.179404538,0.601334495,2.631461225,4.376035713,1
